PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,Image,scrape_tag
4770608255879,Sheba Poultry 40x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,22.86,23.36,Each,3.4,kg,Stock,,,No,https://www.greens.com.mt/media/products/0959/4770608255879.jpg,pets
4770608254247,Sheba Poultry 4x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,2.94,3.0,Each,4.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0233/4770608254247.jpg,pets
5359902736261,Simba Cat Food Mack 6pack 170g,Pets,Pet Food,Cat Dried Food,Simba,,5.61,5.99,Each,0.17,kg,Stock,,,No,https://www.greens.com.mt/media/products/0329/5359902736261.jpg,pets
5359902004292,Simba Cat Food Sardine 6pack 170g,Pets,Pet Food,Cat Tinned and Pouch Food,Simba,,5.61,5.99,Each,0.17,kg,Stock,,,No,https://www.greens.com.mt/media/products/0124/5359902004292.jpg,pets
5359902922237,Simba Cat Food Tuna 6pack 170g,Pets,Pet Food,Cat Tinned and Pouch Food,Simba,,5.61,5.99,Each,0.17,kg,Stock,,,No,https://www.greens.com.mt/media/products/0114/5359902922237.jpg,pets
5359902012785,Simba Ocean Sel Mackarel 6x85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,3.74,3.99,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0102/5359902012785.jpg,pets
5359902012792,Simba Ocean Sel Sardine 6x85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,3.74,3.99,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0102/5359902012792.jpg,pets
5359902747366,Simba Sup Tuna&shrimp 6 Pack X85g,Pets,Pet Food,Cat Tinned and Pouch Food,Simba,,6.09,6.49,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0115/5359902747366.jpg,pets
5359902002700,Simba Supr Chick & Shrimp 6pk 6x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Simba,,6.09,6.49,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0123/5359902002700.jpg,pets
5359902002694,Simba Supreme Tuna &veg 6pk 85g,Pets,Pet Food,Cat Tinned and Pouch Food,Simba,,6.09,6.49,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0123/5359902002694.jpg,pets
5359902011665,Simba Supreme Tuna 6pack 85g,Pets,Pet Food,Cat Tinned and Pouch Food,Simba,,6.09,6.49,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0500/5359902011665.jpg,pets
6938939300233,Sisal Nest Felt 10cm,Pets,Pet Items,Other Pet Food,,,1.421,1.45,Each,0.0,,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/6938939300233.jpg,pets
5212028021362,Smookies Honey & Butter Premium 200g,Pets,Pet Food,Other Pet Food,,,2.6,2.86,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905457680,"Squirrel, Plush, Catnip, 9 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,3.04,3.07,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905457680.jpg,pets
5000166004411,Thomas Cat Litter 8l,Pets,Pet Hygiene,Pet Hygiene,Thomas,,7.15,7.3,Each,8.0,l,Stock,,,No,https://www.greens.com.mt/media/products/0321/5000166004411.jpg,pets
5025364001970,Tidyz Extra Strong Doggy Bags Exl 50pk,Pets,Pet Hygiene,Pet Hygiene,Tidy Z,,1.75,2.25,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/1007/5025364001970.jpg,pets
4003024490860,Tomi Beef In Jelly 100g,Pets,Pet Food,Cat Tinned and Pouch Food,,,0.57,0.6,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1005/4003024490860.jpg,pets
4003024490884,Tomi Poultry In Jelly 100g,Pets,Pet Food,Cat Tinned and Pouch Food,,,0.57,0.6,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1005/4003024490884.jpg,pets
4003024490891,Tomi Salmon In Jelly 100g,Pets,Pet Food,Cat Tinned and Pouch Food,,,0.57,0.6,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1005/4003024490891.jpg,pets
4003024320051,Tomi Turkey Tray 100g,Pets,Pet Food,Cat Tinned and Pouch Food,,,0.61,0.65,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1005/4003024320051.jpg,pets
4003024320044,Tomi Veal Poult Tray 100g,Pets,Pet Food,Cat Tinned and Pouch Food,,,0.61,0.65,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1005/4003024320044.jpg,pets
4011905040776,"Trixie 2 Balls On A Rope, Sisal, Diam. 4.5 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,1.64,1.65,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905040776.jpg,pets
4011905356778,Trixie Alpaca,Pets,Pet Accessories,Pet Accessories,Trixie,,7.77,7.85,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1100/4011905356778.jpg,pets
4011905023298,"Trixie Anti-fluff Brush, Double-sided",Pets,Pet Accessories,Pet Accessories,Trixie,,2.97,3.0,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905023298.jpg,pets
4047974334515,Trixie Aqua Toy Shark Fin Floatable Tpr  18cm,Pets,Pet Accessories,Pet Accessories,Trixie,,8.99,9.46,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905347073,Trixie Aubergine On A Rope Tpr 13cm By 34cm,Pets,Pet Accessories,Pet Accessories,Trixie,,7.46,7.85,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905033013,"Trixie Ball, Natural Rubber, Ø 6 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,2.82,2.84,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905033013.jpg,pets
4011905348759,Trixie Be Eco Alpaca Eyleen Plush Recycled 26cm,Pets,Pet Accessories,Pet Accessories,Trixie,,9.58,10.08,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4047974348826,Trixie Be Eco Teddy Eddy Plush Recycled 23cm,Pets,Pet Accessories,Pet Accessories,Trixie,,10.58,11.14,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905356785,"Trixie Bear, Plush, 27 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,12.17,12.81,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1100/4011905356785.jpg,pets
4047974356807,Trixie Bird,Pets,Pet Accessories,Pet Accessories,Trixie,,7.77,7.85,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1100/4047974356807.jpg,pets
4047974359686,"Trixie Bird, Original Animal Sound, Plush, 30 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,7.53,7.61,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4047974359686.jpg,pets
4011905033747,Trixie Bone Vinyl,Pets,Pet Accessories,Pet Accessories,Trixie,,1.95,1.97,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905033747.jpg,pets
4011905336718,"Trixie Bone, Tpr, 17 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,7.53,7.61,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905336718.jpg,pets
4011905024622,"Trixie Bottle With Bowl, Plastic, 250 Ml",Pets,Pet Accessories,Pet Accessories,Trixie,,3.22,3.29,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905024622.jpg,pets
4011905252551,"Trixie Bowl, Stainless Steel/silicone, 0.4 L/ø 14 Cm, White/grey",Pets,Pet Accessories,Pet Accessories,Trixie,,6.18,6.51,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905252551.jpg,pets
4011905252568,"Trixie Bowl, Stainless Steel/silicone, 0.75 L/ø 17 Cm, White/grey",Pets,Pet Accessories,Pet Accessories,Trixie,,9.78,10.29,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905252568.jpg,pets
4011905033983,"Trixie Carrot, Vinyl, 20 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,3.19,3.36,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905033983.jpg,pets
4011905041421,"Trixie Cat Harness With Leash, For All Cats, Nylon, 2745 Cm/10 Mm, 1.20 M",Pets,Pet Accessories,Pet Accessories,Trixie,,5.88,5.94,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905041421.jpg,pets
4011905027906,"Trixie Chewing Bone, Pressed, 15 Cm, 2 × 75 G",Pets,Pet Food,Other Pet Food,Trixie,,2.51,2.64,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1033/4011905027906.jpg,pets
4011905027913,"Trixie Chewing Bone, Pressed, 17 Cm, 90 G",Pets,Pet Food,Other Pet Food,Trixie,,1.74,1.83,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1033/4011905027913.jpg,pets
4011905027937,"Trixie Chewing Bone, Pressed, 22 Cm, 230 G",Pets,Pet Food,Other Pet Food,Trixie,,3.36,3.54,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1033/4011905027937.jpg,pets
4011905027944,"Trixie Chewing Bone, Pressed, 32 Cm, 420 G",Pets,Pet Food,Other Pet Food,Trixie,,7.39,7.78,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1033/4011905027944.jpg,pets
4053032439382,"Trixie Chicken Burger, 9 Cm, 140 G",Pets,Pet Food,Other Pet Food,Trixie,,4.74,4.78,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4053032439382.jpg,pets
4053032439351,"Trixie Chicken Nuggets, 100 G",Pets,Pet Food,Other Pet Food,Trixie,,3.69,3.73,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4053032439351.jpg,pets
4011905455617,"Trixie Chicken On An Elastic Band, 20 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,4.36,4.4,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0157/4011905455617.jpg,pets
4011905925486,Trixie Christmas Elk And Gingerbread Figure Felt 8cm 2 Pcs,Pets,Pet Accessories,Pet Accessories,Trixie,,3.37,3.55,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905925790,Trixie Christmas Emoticon Plush 17cm,Pets,Pet Accessories,Pet Accessories,Trixie,,5.09,5.36,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905925738,Trixie Christmas Gingerbread Dangling Toy Plush 28cm,Pets,Pet Accessories,Pet Accessories,Trixie,,9.58,10.08,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905925974,Trixie Christmas Playing Rope Candy Cane Rope 19cm,Pets,Pet Accessories,Pet Accessories,Trixie,,4.24,4.46,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905924977,Trixie Christmas Snowball Plush 10cm Sorted,Pets,Pet Accessories,Pet Accessories,Trixie,,2.51,2.64,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905023700,"Trixie Claw Clippers, 11 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,3.91,3.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905023700.jpg,pets
4011905023731,Trixie Claw Scissors - Mini 8cm,Pets,Pet Accessories,Pet Accessories,Trixie,,2.83,2.86,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905023731.jpg,pets
4011905023670,"Trixie Claw Scissors, 12 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,5.841,5.98,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905023670.jpg,pets
4011905233925,"Trixie Coat Care Glove, Wire Bristles, 18 X 24 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,6.59,6.66,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905233925.jpg,pets
4011905237657,"Trixie Comb, Medium Teeth, Dog/cat, 22 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,5.09,5.15,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905237657.jpg,pets
4011905288680,Trixie Connor Backpack,Pets,Pet Accessories,Pet Accessories,Trixie,,22.8156,23.4006,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1100/4011905288680.jpg,pets
4011905316642,"Trixie Cookie Snack Giants, 1.25 Kg",Pets,Pet Food,Other Pet Food,Trixie,,8.3,8.74,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905316642.jpg,pets
4011905336909,"Trixie Cooling Bone, Natural Rubber, 11 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,5.26,5.31,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905336909.jpg,pets
4011905286853,Trixie Cooling Mat 50 × 40cm Blue,Pets,Pet Accessories,Pet Accessories,Trixie,,12.5,13.16,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4047974351963,"Trixie Cow, Latex/polyester Fleece, 19 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,9.1,9.58,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0157/4047974351963.jpg,pets
4011905457642,"Trixie Cushion With Bell, Plush, 20 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,2.3541,2.42,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905457642.jpg,pets
4011905288505,"Trixie Dan Backpack, 38 × 50 × 26 Cm, Grey",Pets,Pet Accessories,Pet Accessories,Trixie,,38.49,39.28,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905288505.jpg,pets
4011905405605,Trixie Davio Cat Litter Tray With Rim Green & White,Pets,Pet Accessories,Pet Accessories,Trixie,,15.49,16.31,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0222/4011905405605.jpg,pets
4011905405704,Trixie Davio Top Cat Litter Tray With Hood Green & White,Pets,Pet Accessories,Pet Accessories,Trixie,,27.98,29.45,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905403977,Trixie Delio Cat Litter Tray With Rim Grey & White,Pets,Pet Accessories,Pet Accessories,Trixie,,14.34,15.1,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0222/4011905403977.jpg,pets
4011905313269,"Trixie Denta Fun Chewing Rolls, Chicken, 28 Cm, 3 Pcs/.250 G",Pets,Pet Food,Other Pet Food,Trixie,,7.68,7.76,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905313269.jpg,pets
4011905313788,Trixie Denta Fun Chewing Sticks Chicken,Pets,Pet Food,Other Pet Food,Trixie,,9.36,9.45,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905313788.jpg,pets
4011905313252,"Trixie Denta Fun Chewing Sticks, Chicken",Pets,Pet Food,Other Pet Food,Trixie,,2.28,2.3,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1033/4011905313252.jpg,pets
4011905031736,"Trixie Denta Fun Dentros, Poultry, 7 Pcs./180 G",Pets,Pet Food,Other Pet Food,Trixie,,1.92,2.02,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905031736.jpg,pets
4011905313474,"Trixie Denta Fun Mini Chewing Rolls, Duck",Pets,Pet Food,Other Pet Food,Trixie,,4.35,4.39,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1033/4011905313474.jpg,pets
4011905331812,"Trixie Denta Fun Ring, Mint Flavour, Natural Rubber, Ø 12 Cm",Pets,Pet Food,Other Pet Food,Trixie,,7.87,7.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905331812.jpg,pets
4011905236421,"Trixie Diapers For Male Dogs, M-l, 46-60 Cm, 12 Pcs",Pets,Pet Hygiene,Pet Hygiene,Trixie,,7.78,7.86,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905236421.jpg,pets
4011905228402,"Trixie Dog Dirt Bags, 4 Rolls Of 20 Pcs, Sorted",Pets,Pet Accessories,Pet Accessories,Trixie,,2.23,2.25,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1000/4011905228402.jpg,pets
4011905335032,Trixie Dog Disc Natural Rubber,Pets,Pet Accessories,Pet Accessories,Trixie,,8.4,8.4,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905335032.jpg,pets
4011905335018,Trixie Dog Disc Natural Rubber,Pets,Pet Accessories,Pet Accessories,Trixie,,5.51,5.56,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905335018.jpg,pets
4011905228464,"Trixie Dog Pick Up Bag Dispenser Incl. 15 Bags, M",Pets,Pet Accessories,Pet Accessories,Trixie,,2.4,2.45,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905228464.jpg,pets
4011905228396,"Trixie Dog Pick Up Dog Dirt Bags With Lavender Scent, M, 4 Rolls Of 20 Pcs., Lilac",Pets,Pet Accessories,Pet Accessories,Trixie,,1.59,1.6,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905228396.jpg,pets
4047974234730,"Trixie Dog Pick Up Dog Dirt Bags With Lemon Scent, M, 4 Rolls Of 20 Pcs, Yellow",Pets,Pet Accessories,Pet Accessories,Trixie,,1.58,1.6,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4047974234730.jpg,pets
4011905023328,"Trixie Dog Pick Up Dog Dirt Bags, M, 4 Rolls Of 20 Pcs., Black",Pets,Pet Accessories,Pet Accessories,Trixie,,2.52,2.55,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905023328.jpg,pets
4011905228440,"Trixie Dog Pick Up Dog Dirt Bags, M, 8 Rolls Of 20 Pcs., With Letters/sorted",Pets,Pet Accessories,Pet Accessories,Trixie,,3.71,3.75,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905228440.jpg,pets
4011905359304,"Trixie Dog, Plush, 30 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,6.96,7.03,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0157/4011905359304.jpg,pets
4011905354743,"Trixie Duck, Animal Sound, Latex, 18 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,4.99,5.31,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905354743.jpg,pets
4011905033624,"Trixie Dumbbell, Vinyl, 19 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,2.37,2.4,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905033624.jpg,pets
4011905433424,Trixie Espejo Scratching Post Platinum Grey 69cm,Pets,Pet Accessories,Pet Accessories,Trixie,,25.35,26.68,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
4011905031569,"Trixie Esquisita 10 Chewing Stripes With Poultry, Light 100g",Pets,Pet Food,Other Pet Food,Trixie,,1.34,1.35,Each,0.1,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905031569.jpg,pets
4011905315331,"Trixie Esquisita Chicken Bits, 100 G (10)",Pets,Pet Food,Other Pet Food,Trixie,,2.62,2.65,Each,0.1,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905315331.jpg,pets
4011905315317,"Trixie Esquisita Chicken Coins, 100g",Pets,Pet Food,Other Pet Food,Trixie,,2.83,2.86,Each,0.1,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905315317.jpg,pets
4011905315324,"Trixie Esquisita Chicken Filets, 100g",Pets,Pet Food,Other Pet Food,Trixie,,2.68,2.71,Each,0.1,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905315324.jpg,pets
4011905427027,"Trixie Esquisita Premio Light Chicken & Pollock, Rolls, 50g (12)",Pets,Pet Food,Other Pet Food,Trixie,,1.34,1.35,Each,0.05,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905427027.jpg,pets
4011905427010,"Trixie Esquisita Premio Light, Filet Bits, Chicken,50 G (12)",Pets,Pet Food,Other Pet Food,Trixie,,1.44,1.45,Each,0.05,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905427010.jpg,pets
4011905315355,"Trixie Esquisita Premio Rolls Light,chicken & Pollock 75g",Pets,Pet Food,Other Pet Food,Trixie,,2.18,2.2,Each,0.08,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905315355.jpg,pets
4011905315348,"Trixie Esquisita Premio Stripes Light,chick & Pollock 75g",Pets,Pet Food,Other Pet Food,Trixie,,2.18,2.2,Each,0.08,kg,Non Stock,,,No,https://www.greens.com.mt/media/products/0154/4011905315348.jpg,pets
4011905359199,Trixie Fox With Rope Plush,Pets,Pet Accessories,Pet Accessories,Trixie,,8.88,8.97,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905359199.jpg,pets
4011905233932,Trixie Fur Care Glove,Pets,Pet Accessories,Pet Accessories,Trixie,,5.75,5.81,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4011905233932.jpg,pets
4011905233918,"Trixie Fur Care Glove, 18 × 24 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,3.57,3.61,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905233918.jpg,pets
4011905034294,"Trixie Hedgehog Ball, Vinyl, Ø 10 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,2.98,3.01,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905034294.jpg,pets
4011905034287,"Trixie Hedgehog Ball, Vinyl, Ø 6 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,1.13,1.14,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905034287.jpg,pets
634830,"Trixie Horse, Plush, 32 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,6.86,6.93,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/634830.jpg,pets
4011905361604,"Trixie Junior Dog With Rope, Plush, 24 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,6.2,6.27,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0301/4011905361604.jpg,pets
4011905416854,"Trixie Kitty Collar, Flower & Butterfly, Reflective, 8 Mm",Pets,Pet Accessories,Pet Accessories,Trixie,,2.59,2.62,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0156/4011905416854.jpg,pets
4011905326214,"Trixie Knotted Ball, Natural Rubber, 7 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,3.89,3.93,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1002/4011905326214.jpg,pets
4011905326221,"Trixie Knotted Ball, Natural Rubber, Ø 10 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,6.55,6.62,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/4011905326221.jpg,pets
4047974372029,Trixie Laslo Fleece Blanket,Pets,Pet Accessories,Pet Accessories,Trixie,,10.96,11.07,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/1100/4047974372029.jpg,pets
4047974041307,Trixie Led Pointer Catch The Light,Pets,Pet Accessories,Pet Accessories,Trixie,,4.09,4.13,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0134/4047974041307.jpg,pets
